sku_id,category_id,period,qty_total
43292170418,672241,2025-01-06,0.05769023172655147
43292170418,672241,2025-01-13,0.05769004680019015
43292170418,672241,2025-01-20,0.05768979336090045
43292170418,672241,2025-01-27,0.057689479140835075
43292170418,672241,2025-02-03,0.05768950299085684
43292170418,672241,2025-02-10,0.05768949072120642
43292170418,672241,2025-02-17,0.05768948065702599
43292170418,672241,2025-02-24,0.05768950205265274
43292170418,672241,2025-03-03,0.05768919002897816
43292170792,672241,2024-11-25,0.0583087051365514
43292170792,672241,2024-12-02,0.05816406557373075
43292170792,672241,2024-12-09,0.05802918038917624
43292170792,672241,2024-12-16,0.0579061729651696
43292170792,672241,2024-12-23,0.05779685703000979
43292170792,672241,2024-12-30,0.057702583492063905
43292170792,672241,2025-01-06,0.05762437412873697
43292170792,672241,2025-01-13,0.05756266318855482
43292170792,672241,2025-01-20,0.05751753414712797
43292170792,672241,2025-01-27,0.05748869886191842
43292170792,672241,2025-02-03,0.05747545681599151
43292170792,672241,2025-02-10,0.05747684744248652
43292170792,672241,2025-02-17,0.05749165562059167
43292170792,672241,2025-02-24,0.0575184501705638
43292170792,672241,2025-03-03,0.05755571621274524
43292171330,672241,2024-11-25,0.0
43292171330,672241,2024-12-02,0.0
43292171330,672241,2024-12-09,0.0
43292171330,672241,2024-12-16,0.0
43292171330,672241,2024-12-23,0.0
43292171330,672241,2024-12-30,0.0
43292171330,672241,2025-01-06,0.0
43292171330,672241,2025-01-13,0.0
43292171330,672241,2025-01-20,0.0
43292171330,672241,2025-01-27,0.0
43292171330,672241,2025-02-03,0.0
43292171330,672241,2025-02-10,0.0
43292171330,672241,2025-02-17,0.0
43292171330,672241,2025-02-24,0.0
43292171330,672241,2025-03-03,0.0
43292171668,672241,2024-11-25,0.0
43292171668,672241,2024-12-02,0.0
43292171668,672241,2024-12-09,0.0
43292171668,672241,2024-12-16,0.0
43292171668,672241,2024-12-23,0.0
43292171668,672241,2024-12-30,0.0
43292171668,672241,2025-01-06,0.0
43292171668,672241,2025-01-13,0.0
43292171668,672241,2025-01-20,0.0
43292171668,672241,2025-01-27,0.0
43292171668,672241,2025-02-03,0.0
43292171668,672241,2025-02-10,0.0
43292171668,672241,2025-02-17,0.0
43292171668,672241,2025-02-24,0.0
43292171668,672241,2025-03-03,0.0
43464179063,672241,2024-11-25,0.0
43464179063,672241,2024-12-02,0.0
43464179063,672241,2024-12-09,0.0
43464179063,672241,2024-12-16,0.0
43464179063,672241,2024-12-23,0.0
43464179063,672241,2024-12-30,0.0
43464179063,672241,2025-01-06,0.0
43464179063,672241,2025-01-13,0.0
43464179063,672241,2025-01-20,0.0
43464179063,672241,2025-01-27,0.0
43464179063,672241,2025-02-03,0.0
43464179063,672241,2025-02-10,0.0
43464179063,672241,2025-02-17,0.0
43464179063,672241,2025-02-24,0.0
43464179063,672241,2025-03-03,0.0
43583432373,672241,2024-11-25,0.0
43583432373,672241,2024-12-02,0.0
43583432373,672241,2024-12-09,0.0
43583432373,672241,2024-12-16,0.0
43583432373,672241,2024-12-23,0.0
43583432373,672241,2024-12-30,0.0
43583432373,672241,2025-01-06,0.0
43583432373,672241,2025-01-13,0.0
43583432373,672241,2025-01-20,0.0
43583432373,672241,2025-01-27,0.0
43583432373,672241,2025-02-03,0.0
43583432373,672241,2025-02-10,0.0
43583432373,672241,2025-02-17,0.0
43583432373,672241,2025-02-24,0.0
43583432373,672241,2025-03-03,0.0
43675356591,672241,2024-11-25,0.0578182605822667
43675356591,672241,2024-12-02,0.05778673993240082
43675356591,672241,2024-12-09,0.057757192839737466
43675356591,672241,2024-12-16,0.05772951595566055
43675356591,672241,2024-12-23,0.05770354525079005
43675356591,672241,2024-12-30,0.05768102655863281
